"agd_tail","predicted","std.error","conf.low","conf.high","group"
-1.53,1.36074684807713,0.0783384869918307,1.0063716496344,1.82452109413735,"1"
-1.439,1.38106252413466,0.0741905150821183,1.03825563309464,1.82328403295264,"1"
-1.387,1.39280697116248,0.0718327953171594,1.05686197975302,1.82264492862054,"1"
-1.32,1.40808616813139,0.0688102831327587,1.08124955444415,1.82190671899262,"1"
-1.278,1.41774927280319,0.0669253248107912,1.09677381192909,1.82149936352197,"1"
-1.268,1.42005974052172,0.0664777218728963,1.10049677379278,1.82140927005402,"1"
-1.25,1.42422804725338,0.0656732517962178,1.10722387578907,1.82125416066415,"1"
-1.241,1.42631677314179,0.0652716175075473,1.11059981730149,1.82118010998288,"1"
-1.23,1.428873808566,0.0647812892835297,1.11473715081011,1.8210928725438,"1"
-1.209,1.43376812066058,0.063846961741627,1.12266972774959,1.82093664459774,"1"
-1.208,1.43400159962347,0.063802528685378,1.12304858004199,1.82092955187978,"1"
-1.199,1.43610461693161,0.0634028766658332,1.12646277907829,1.82086717124229,"1"
-1.169,1.44313690892187,0.0620739858321401,1.13790204182638,1.82067875576709,"1"
-1.168,1.44337190904124,0.0620297789299592,1.13828489562356,1.82067300934975,"1"
-1.153,1.4469014929195,0.0613673909438905,1.14403959112844,1.82059110432958,"1"
-1.138,1.4504396825953,0.0607063748478392,1.14981647734011,1.82051745137165,"1"
-1.13,1.45233024312441,0.0603544094482558,1.15290650387405,1.82048165006948,"1"
-1.129,1.45256673588308,0.0603104424665231,1.15329319669122,1.82047734850578,"1"
-1.12,1.45469689931411,0.0599150303529719,1.15677781357003,1.82044039627791,"1"
-1.099,1.45967940113275,0.0589944840900444,1.16493908612431,1.82036682779201,"1"
-1.072,1.466110485264,0.0578153925581081,1.17549419810556,1.82029953326118,"1"
-1.071,1.46634921534238,0.0577718226093571,1.17588645484304,1.82029765501365,"1"
-1.068,1.46706563815624,0.0576411566728458,1.17706378962568,1.8202922903617,"1"
-1.05,1.47137150997146,0.0568585675038409,1.18414548751769,1.82026876983838,"1"
-1.048,1.47185071732007,0.0567717646040325,1.18493420392761,1.82026709159328,"1"
-1.039,1.47400907683844,0.0563815347705297,1.18848799903431,1.82026191136548,"1"
-1.038,1.47424908927958,0.0563382149662967,1.18888332538952,1.82026157782007,"1"
-1.03,1.47617059213221,0.0559919417260516,1.19204923320064,1.82026067899001,"1"
-1.029,1.47641095549887,0.0559486934960199,1.19244538261285,1.82026078972088,"1"
-1.026,1.47713227976385,0.0558189971513778,1.1936343768391,1.8202614224178,"1"
-1.02,1.47857598260481,0.0555598237090692,1.19601481487767,1.82026405170389,"1"
-1.009,1.48122642612818,0.0550854435451661,1.20038738185503,1.82027367694431,"1"
-1.008,1.4814676103115,0.0550423682591444,1.20078542585333,1.82027486509849,"1"
-1.001,1.48315699632141,0.0547410789483348,1.20357422843341,1.82028466754204,"1"
-0.999,1.48364003074801,0.0546550732905249,1.20437182829325,1.82028794981722,"1"
-0.996,1.4843648765028,0.0545261295799063,1.20556889126873,1.82029327872349,"1"
-0.993,1.4850900753478,0.0543972640919251,1.2067667478304,1.82029909760347,"1"
-0.992,1.48533188679026,0.0543543264082437,1.2071662092642,1.82030114677518,"1"
-0.99,1.48581562745448,0.0542684773838216,1.20796539543128,1.82030541029319,"1"
-0.976,1.48920621323277,0.0536685310457373,1.2135694667701,1.82034151347712,"1"
-0.972,1.49017636820217,0.0534974433495171,1.2151737459112,1.82035387571893,"1"
-0.971,1.49041900539088,0.0534546943765617,1.2155750304675,1.82035711080628,"1"
-0.969,1.49090439794854,0.0533692241264122,1.21637785657672,1.82036375547835,"1"
-0.968,1.49114715333025,0.053326502893608,1.21677939791965,1.82036716536925,"1"
-0.962,1.49260451346255,0.0530703713973452,1.21919043532687,1.82038886020207,"1"
-0.959,1.49333372600004,0.0529424326006273,1.22039709948807,1.820400508867,"1"
-0.951,1.49528002982108,0.0526016819457694,1.2236185765921,1.8204342228145,"1"
-0.95,1.49552349556704,0.0525591314314675,1.22402163824166,1.82043871104819,"1"
-0.948,1.49601054564149,0.0524740595389094,1.2248280116337,1.82044787195578,"1"
-0.942,1.49747264498594,0.0522190786579073,1.22724912423412,1.82047684200598,"1"
-0.939,1.49820422885567,0.0520917214756749,1.22846079547976,1.82049217184506,"1"
-0.938,1.49844816932865,0.0520492889846292,1.22886485028181,1.82049740806271,"1"
-0.93,1.50040111933068,0.0517101908375313,1.2321002302616,1.82054159508184,"1"
-0.929,1.5006454164544,0.0516678491628002,1.23250501861687,1.82054740818596,"1"
-0.927,1.50113412968806,0.0515831964836587,1.2333148378678,1.82055922944551,"1"
-0.918,1.50333530378355,0.0512027705053558,1.23696300132169,1.82061567820277,"1"
-0.914,1.50431463609851,0.0510339640724379,1.23858647938361,1.82064249833161,"1"
-0.913,1.50455956855197,0.0509917888998074,1.23899254660864,1.82064937198148,"1"
-0.911,1.50504955275359,0.0509074704612568,1.23980491737719,1.82066332289783,"1"
-0.909,1.50553969605771,0.0508231947414255,1.24061760234008,1.82067754652632,"1"
-0.893,1.50946657636435,0.0501505526770238,1.24713026099425,1.82080133230509,"1"
-0.89,1.51020400253725,0.0500247472325098,1.24835356888463,1.82082655856879,"1"
-0.888,1.51069581953021,0.049940933164457,1.24916948565449,1.82084373661015,"1"
-0.883,1.51192606079467,0.0497315964514721,1.25121059254922,1.82088795509898,"1"
-0.881,1.51241843694902,0.049647941751618,1.25202755814331,1.8209061560367,"1"
-0.88,1.51266468497675,0.0496061316570543,1.25243615237011,1.82091536735441,"1"
-0.874,1.51414301285844,0.0493555145060441,1.25488926805452,1.8209721999517,"1"
-0.872,1.51463610886589,0.0492720688931969,1.25570756014748,1.82099174514559,"1"
-0.871,1.51488271690755,0.0492303637399797,1.25611681552361,1.82100163135935,"1"
-0.869,1.5153760530991,0.04914698888976,1.25693554414015,1.82102163206332,"1"
-0.868,1.51562278126196,0.0491053192529578,1.25734501706057,1.82103174697266,"1"
-0.866,1.51611635775425,0.0490220157071725,1.25816417932078,1.82105220695895,"1"
-0.86,1.5175980490305,0.0487723930884252,1.26062338573387,1.82111544355525,"1"
-0.854,1.51908118409575,0.0485232076819816,1.26308514381824,1.82118150123377,"1"
-0.853,1.51932851374013,0.0484817197611958,1.26349568236497,1.82119278841977,"1"
-0.851,1.51982329348748,0.0483987810441737,1.26431696838058,1.82121560269412,"1"
-0.85,1.52007074360345,0.0483573303116106,1.26472771550499,1.82122713022662,"1"
-0.848,1.52056576435248,0.0482744662583112,1.26554941712052,1.82125042719811,"1"
-0.842,1.52205179120452,0.0480261757159594,1.26801616828263,1.82132226957616,"1"
-0.841,1.52229960308638,0.0479848382862166,1.26842753170499,1.82133453027773,"1"
-0.839,1.52279534754285,0.0479022017167543,1.26925046113433,1.82135929971802,"1"
-0.832,1.524531721098,0.0476133792561592,1.27213282216808,1.8214486215121,"1"
-0.83,1.52502819031664,0.0475309755259529,1.27295695010767,1.82147490082902,"1"
-0.827,1.525773196414,0.0474074684249265,1.27419363325817,1.82151495925105,"1"
-0.823,1.52676710238734,0.0472429775879514,1.27584345313341,1.8215695741984,"1"
-0.821,1.52726429742443,0.0471608122060381,1.27666874918954,1.82159740191203,"1"
-0.813,1.52925469246128,0.0468326908063419,1.27997247107235,1.82171222688999,"1"
-0.811,1.52975269520401,0.0467507969099942,1.28079902801654,1.82174182162146,"1"
-0.809,1.53025085964478,0.0466689581700357,1.28162583232857,1.82177177577613,"1"
-0.806,1.53099840960423,0.0465463041146869,1.28286649903426,1.82181738538725,"1"
-0.804,1.53149697851908,0.0464646045414542,1.28369391459006,1.82184824704321,"1"
-0.799,1.53274410915148,0.0462606020546685,1.28576350676683,1.82192700968087,"1"
-0.797,1.53324324488012,0.046179100422344,1.2865917605152,1.82195916363513,"1"
-0.795,1.53374254267351,0.0460976560203811,1.28742024991571,1.82199169156049,"1"
-0.793,1.53424200258412,0.0460162691526566,1.28824897324029,1.82202459559055,"1"
-0.792,1.53449179334977,0.0459755973896249,1.28866342208029,1.82204118931547,"1"
-0.79,1.53499149653459,0.0458942973972707,1.28949249302047,1.82207466153411,"1"
-0.788,1.53549136196783,0.0458130557073557,1.29032179350358,1.82210851525361,"1"
-0.781,1.53724216944892,0.0455291734283215,1.29322612705863,1.82223003924779,"1"
-0.774,1.53899496737003,0.045246022698532,1.29613317299744,1.82235635857615,"1"
-0.772,1.53949613268271,0.0451652587825153,1.29696424463564,1.82239334414337,"1"
-0.771,1.53974677635639,0.0451248997433157,1.29737986045859,1.82241198741407,"1"
-0.769,1.54024818577135,0.0450442277078836,1.2982112509212,1.82244957637602,"1"
-0.759,1.5427576759107,0.0446417991973365,1.30237131670602,1.82264364575357,"1"
-0.753,1.54426532634449,0.0444010995791738,1.30486977599382,1.82276507274228,"1"
-0.751,1.54476820286413,0.0443209946796588,1.30570298699587,1.82280639382388,"1"
-0.75,1.54501970234899,0.0442809664833169,1.30611966470195,1.82282721426413,"1"
-0.748,1.54552282380178,0.044200958817102,1.30695316322986,1.82286917649492,"1"
-0.747,1.54577444578293,0.0441609794355081,1.30736998353088,1.82289031890912,"1"
-0.742,1.54703316850068,0.0439613288210694,1.30945478489709,1.82299765653598,"1"
-0.733,1.54930144528628,0.043603006345691,1.31321028260874,1.82319779199385,"1"
-0.732,1.5495536806417,0.0435632771033618,1.31362777995375,1.8232205871623,"1"
-0.73,1.55005827419288,0.0434838697937299,1.31446290322461,1.82326651616833,"1"
-0.729,1.5503106324019,0.043444191819965,1.31488052859138,1.82328965066841,"1"
-0.721,1.55233097335138,0.0431273906085682,1.31822302373938,1.823478850768,"1"
-0.713,1.55435393942225,0.0428117135947255,1.32156806719317,1.82367550591418,"1"
-0.711,1.55486009151356,0.0427329729186935,1.32240470861288,1.82372585528243,"1"
-0.709,1.55536640794062,0.0426543044653491,1.32324149746479,1.82377668450536,"1"
-0.708,1.55561962779669,0.0426149974471914,1.3236599464198,1.82380227995043,"1"
-0.701,1.5573933180705,0.0423403609246959,1.32659007834713,1.82398485712092,"1"
-0.699,1.55790045697454,0.0422620596420243,1.32742756755665,1.82403812867015,"1"
-0.697,1.55840776053373,0.0421838330233092,1.32826518934192,1.82409189743209,"1"
-0.693,1.55942286183075,0.0420276054450288,1.32994082044274,1.82420093846255,"1"
-0.692,1.55967674014777,0.0419885958689275,1.33035980707828,1.82422851413075,"1"
-0.69,1.56018462041978,0.0419106338689388,1.33119787271187,1.82428404659593,"1"
-0.683,1.56196350027106,0.0416383725811065,1.33413203772102,1.82448245208868,"1"
-0.681,1.56247212299145,0.0415607584838728,1.33497062683257,1.82454030689471,"1"
-0.68,1.56272649627408,0.0415219808481683,1.33538996241478,1.82456943082928,"1"
-0.676,1.56374440237674,0.0413670676777898,1.33706757029606,1.82468724596036,"1"
-0.674,1.56425360330492,0.0412897302935041,1.33790652875219,1.82474695071325,"1"
-0.672,1.56476296955565,0.0412124729731388,1.33874558651732,1.82480719118663,"1"
-0.671,1.56501771469369,0.0411738744777846,1.33916515176571,1.82483751332511,"1"
-0.669,1.56552732902858,0.0410967381000442,1.34000435323218,1.82489856343084,"1"
-0.668,1.5657821982388,0.0410582003315322,1.3404239887414,1.82492929221231,"1"
-0.662,1.5673122825209,0.0408274032215791,1.3429422661151,1.82511654296793,"1"
-0.66,1.56782264183119,0.0407506358609078,1.34378186010947,1.82518006623916,"1"
-0.657,1.56858849149614,0.040635641124135,1.34504139873025,1.82527639986504,"1"
-0.654,1.5693547141614,0.040520835371701,1.34630110560678,1.82537400212182,"1"
-0.653,1.56961020463675,0.0404826090620502,1.34672104354372,1.82540682011766,"1"
-0.651,1.57012131000808,0.0404062202144833,1.34756097062125,1.82547288455583,"1"
-0.65,1.57037692491749,0.0403680577972429,1.34798095900227,1.82550613186365,"1"
-0.648,1.57088827921736,0.040291797278999,1.34882098353899,1.82557305883155,"1"
-0.641,1.57267932702315,0.0400255672136287,1.35176153048208,1.82581188905639,"1"
-0.639,1.57319142883404,0.0399496983057787,1.35260180558697,1.82588145115182,"1"
-0.633,1.57472873205057,0.0397226239688712,1.35512290013094,1.82609372451749,"1"
-0.632,1.57498509483412,0.0396848565522443,1.35554311758298,1.82612963132087,"1"
-0.63,1.57549794524534,0.0396093894149085,1.35638357884342,1.82620190156825,"1"
-0.629,1.57575443288647,0.0395716898233026,1.35680382182901,1.82623826594165,"1"
-0.627,1.57626753307348,0.0394963589185283,1.35764433044221,1.82631145552327,"1"
-0.623,1.57729423325509,0.0393459720520416,1.35932542655265,1.82645969120405,"1"
-0.621,1.57780783335754,0.0392709171432159,1.36016600731622,1.82653474489134,"1"
-0.62,1.57806469593528,0.0392334245518913,1.36058630438953,1.82657250736932,"1"
-0.618,1.57857854617751,0.0391585094292175,1.36142690977888,1.82664850600163,"1"
-0.614,1.5796067471979,0.0390089613065537,1.36310815344062,1.82680241155804,"1"
-0.613,1.57986390177069,0.038971633446209,1.36352846866932,1.82684128835765,"1"
-0.611,1.58037833614479,0.0388970492070357,1.36436910123195,1.82691952589527,"1"
-0.609,1.58089293753525,0.0388225607342349,1.36520973365224,1.82699841199088,"1"
-0.608,1.58115030087851,0.038785352582679,1.36563004869677,1.82703809949427,"1"
-0.603,1.58243774434548,0.0385996754547142,1.36773159429983,1.82723900167812,"1"
-0.602,1.58269535843634,0.0385626132453249,1.36815189432631,1.82727967859455,"1"
-0.601,1.58295301434213,0.0385255756057938,1.36857219025674,1.8273205221943,"1"
-0.599,1.58346845162561,0.0384515743202554,1.3694127679889,1.82740271149952,"1"
-0.597,1.58398405625004,0.0383776721682599,1.37025332379799,1.82748557372261,"1"
-0.593,1.58501576773842,0.0382301675637289,1.37193435471499,1.82765333357782,"1"
-0.592,1.58527380028326,0.0381933542720436,1.37235459288662,1.82769570064442,"1"
-0.59,1.58578999102766,0.0381198036301061,1.37319504243921,1.82778095100002,"1"
-0.588,1.58630634935687,0.0380463547326914,1.37403545308101,1.82786689320185,"1"
-0.581,1.58811492402272,0.0377900933875257,1.37697652802077,1.82817320132049,"1"
-0.58,1.58837345960685,0.0377535884524466,1.37739662905309,1.82821766660228,"1"
-0.578,1.58889065667403,0.0376806572087621,1.37823678677283,1.82830713288839,"1"
-0.576,1.58940802165172,0.037607831308541,1.3790768820314,1.828397317167,"1"
-0.575,1.58966676712398,0.0375714580536924,1.37949690498033,1.8284426799464,"1"
-0.574,1.58992555459424,0.0375351113649478,1.37991691080134,1.82848822389915,"1"
-0.572,1.59044325555598,0.0374624979950125,1.38075686902544,1.82857985757589,"1"
-0.571,1.59070216906104,0.0374262314690502,1.38117682040675,1.82862594843019,"1"
-0.569,1.59122012215354,0.0373537791250374,1.38201666513936,1.8287186810106,"1"
-0.568,1.59147916175458,0.0373175934636818,1.38243655745758,1.82876532387843,"1"
-0.562,1.59303428255654,0.0371010516193473,1.38495545785239,1.82904908943796,"1"
-0.56,1.59355299277605,0.0370290908679684,1.38579490591253,1.82914518079705,"1"
-0.559,1.59381241103247,0.0369931520778727,1.38621459278801,1.82919351089515,"1"
-0.554,1.59511013405389,0.0368138772292205,1.3883126340921,1.82943802927875,"1"
-0.553,1.59536980505374,0.0367781066518705,1.38873215994007,1.82948751071408,"1"
-0.551,1.59588927350354,0.0367066505478609,1.38957112484683,1.8295870561563,"1"
-0.55,1.59614907096713,0.0366709651869289,1.38999056280261,1.82963712137544,"1"
-0.548,1.59666879240581,0.0365996802634564,1.39082934694644,1.82973783985555,"1"
-0.547,1.59692871639454,0.0365640808681875,1.39124869201947,1.82978849434088,"1"
-0.541,1.59848914652854,0.0363510927369951,1.39376406903176,1.83009659357487,"1"
-0.539,1.59900962767105,0.0362803304439133,1.394602250238,1.83020089772537,"1"
-0.536,1.59979066622695,0.0361744085046773,1.39585924581869,1.830358875382,"1"
-0.535,1.60005109693082,0.0361391606046839,1.39627816836267,1.83041194285716,"1"
-0.533,1.60057208515747,0.0360687544469838,1.39711589596841,1.83051869402912,"1"
-0.532,1.60083264269392,0.0360335963644294,1.39753469985357,1.83057237901237,"1"
-0.53,1.60135388464729,0.0359633706317994,1.39837218483124,1.83068037100536,"1"
-0.529,1.6016145690779,0.0359283031584838,1.39879086473455,1.83073467931427,"1"
-0.527,1.60213606488117,0.0358582594417708,1.39962809638123,1.8308439238208,"1"
-0.526,1.60239687626754,0.0358232833767513,1.40004664692267,1.83089886133039,"1"
-0.521,1.60370156832059,0.0356488645769979,1.40213872258037,1.83117672787485,"1"
-0.518,1.60448489189608,0.0355445857771863,1.4033934043152,1.83134601500294,"1"
-0.514,1.60552991678161,0.0354059870581464,1.4050656210444,1.83157476397896,"1"
-0.513,1.60579127902221,0.0353714165083764,1.40548354743859,1.83163249733541,"1"
-0.511,1.60631413077451,0.0353023710160354,1.40631924246232,1.83174862418906,"1"
-0.509,1.60683715226737,0.0352334536243398,1.40715472289153,1.83186563584073,"1"
-0.508,1.60709872668367,0.0351990432014255,1.40757238103425,1.83192447520309,"1"
-0.504,1.60814544897502,0.0350617255391811,1.40924245141876,1.83216207256178,"1"
-0.502,1.60866906499256,0.0349932624604976,1.41007714020432,1.83228222505729,"1"
-0.501,1.60893093674335,0.0349590801949427,1.41049439570596,1.83234264224261,"1"
-0.499,1.60945480776338,0.0348908146941386,1.41132872563079,1.83246416206196,"1"
-0.497,1.60997884885382,0.0348226818807069,1.41216280969637,1.83258660060435,"1"
-0.496,1.61024093319266,0.0347886654754387,1.41257975786537,1.83264816620209,"1"
-0.493,1.61102744146617,0.0346868174419772,1.41383021886275,1.8328342570229,"1"
-0.492,1.6112896959993,0.0346529354867671,1.41424690910791,1.83289675440847,"1"
-0.49,1.6118143327698,0.0345852732545798,1.41508009039164,1.833022454257,"1"
-0.488,1.61233913985853,0.0345177472575743,1.41591300150726,1.83314909913921,"1"
-0.487,1.61260160728947,0.0344840355974276,1.41632935403354,1.83321277782566,"1"
-0.484,1.61338926521124,0.034383107178165,1.41757799118152,1.83340524783994,"1"
-0.483,1.61365190308447,0.0343495335626553,1.41799406110002,1.83346988500276,"1"
-0.481,1.61417730672125,0.0342824907280016,1.41882598303911,1.8335998846019,"1"
-0.48,1.6144400724986,0.0342490217132148,1.41924183365088,1.83366524855869,"1"
-0.478,1.61496573200571,0.0341821890018131,1.42007331061908,1.83379670860574,"1"
-0.474,1.61601756302285,0.0340489477435391,1.42173534756152,1.83406257877124,"1"
-0.472,1.61654373464334,0.0339825408597624,1.4225658960369,1.83419700128339,"1"
-0.471,1.61680688450574,0.0339493912203441,1.42298105024139,1.83426458712694,"1"
-0.469,1.61733331236941,0.033883200072824,1.42381111493658,1.83440051191645,"1"
-0.468,1.61759659038449,0.033850158776164,1.42422602396106,1.83446885244067,"1"
-0.466,1.61812327461573,0.0337841852678799,1.42505559168015,1.83460629371204,"1"
-0.46,1.61970435341591,0.0335871451264126,1.42754223867212,1.83502475687552,"1"
-0.459,1.61996801626244,0.0335544346232955,1.42795637211004,1.83509540451747,"1"
-0.454,1.62128697253835,0.0333914437224603,1.43002567498147,1.83545256493519,"1"
-0.453,1.62155089225067,0.0333589586335728,1.43043925732931,1.83552478721705,"1"
-0.451,1.62207886018785,0.0332941024305916,1.43126613762507,1.83567002860308,"1"
-0.45,1.62234290842659,0.0332617315387345,1.43167943401844,1.83574304937449,"1"
-0.448,1.622871133479,0.0331971047321454,1.43250573539112,1.83588989526105,"1"
-0.447,1.62313531030655,0.0331648490414639,1.43291873880092,1.83596372205852,"1"
-0.444,1.62392809807782,0.0330683141705341,1.43415715045464,1.83618682801445,"1"
-0.442,1.62445683773522,0.0330041522224565,1.43498225146927,1.83633692846084,"1"
-0.441,1.62472127192772,0.032972129979257,1.4353946475546,1.83641239019191,"1"
-0.439,1.625250269075,0.0329082035260333,1.4362191268634,1.83656414097039,"1"
-0.438,1.62551483204368,0.0328762995455192,1.43663120847214,1.83664043174566,"1"
-0.433,1.62683829111533,0.0327173767214881,1.43869000353686,1.83702607426892,"1"
-0.432,1.62710311182396,0.0326857123852536,1.43910143422266,1.83710404663083,"1"
-0.43,1.62763288219113,0.032622504875821,1.43992396067124,1.83726084226129,"1"
-0.429,1.62789783186358,0.0325909619376086,1.4403350547736,1.8373396673037,"1"
-0.427,1.62842786022101,0.0325279982839395,1.44115690056426,1.83749817629689,"1"
-0.426,1.6286929389199,0.0324965778052951,1.44156765057681,1.83757786203696,"1"
-0.421,1.6300189778945,0.0323400936576169,1.4436196380665,1.83798063919037,"1"
-0.42,1.6302843148342,0.0323089213156202,1.44402967710403,1.83806207065548,"1"
-0.418,1.63081511791409,0.032246702082847,1.44484938987723,1.8382258169168,"1"
-0.417,1.63108058406822,0.0322156554343588,1.44525906189099,1.83830813354881,"1"
-0.416,1.63134609330777,0.0321846509265015,1.44566860983729,1.83839074707658,"1"
-0.414,1.631877241071,0.0321227688205973,1.44648733005528,1.83855686851955,"1"
-0.413,1.63214287960863,0.0320918914672679,1.44689650058445,1.83864037829132,"1"
-0.411,1.63267428603079,0.0320302647739222,1.44771445810746,1.83880830059632,"1"
-0.409,1.63320586496199,0.0319688095872859,1.44853189838565,1.83897743282813,"1"
-0.408,1.63347171913593,0.031938146618478,1.44894042234911,1.83906245501815,"1"
-0.406,1.63400355693536,0.0318769505515169,1.44975707348453,1.83923341627239,"1"
-0.402,1.63506775053603,0.0317550814003762,1.45138876356092,1.8395790329068,"1"
-0.401,1.63533390689398,0.0317247238000528,1.45179634496176,1.83966621225312,"1"
-0.399,1.63586634920813,0.0316641411083548,1.45261109208746,1.83984150790584,"1"
-0.395,1.63693175242516,0.0315435093198251,1.45423889809942,1.84019587419153,"1"
-0.393,1.63746471343993,0.0314834622675114,1.45505194230081,1.84037496042685,"1"
-0.392,1.63773125882337,0.0314535064014291,1.45545824646766,1.84046498275115,"1"
-0.39,1.63826447937732,0.0313937306350255,1.45627041428648,1.84064599074738,"1"
-0.388,1.63879787302739,0.0313341370205764,1.45708198852565,1.8408282898166,"1"
-0.383,1.6401321148157,0.031185956744153,1.45910827784052,1.84128973832489,"1"
-0.381,1.6406661147434,0.031127008892401,1.45991771515545,1.84147661916866,"1"
-0.38,1.64093317970937,0.0310976049782342,1.46032219890903,1.84157055680256,"1"
-0.378,1.6414674396806,0.0310389378365562,1.46113069180652,1.84175943158449,"1"
-0.375,1.64226915484087,0.0309512908390814,1.46234223014584,1.84204525789063,"1"
-0.374,1.64253647997661,0.0309221700321947,1.46274575211045,1.84214120787238,"1"
-0.372,1.64307126041366,0.030864071512667,1.46355230396622,1.8423341258526,"1"
-0.371,1.64333871572902,0.0308350940696395,1.46395533189823,1.84243109592579,"1"
-0.369,1.64387375658849,0.0307772834932268,1.46476088685345,1.84262606344441,"1"
-0.368,1.64414134214666,0.0307484506311601,1.46516341190223,1.84272406297994,"1"
-0.363,1.64547992150282,0.030605016033957,1.46717347314069,1.84321926045195,"1"
-0.362,1.64574776773632,0.0305764760156084,1.46757496559696,1.84331934730098,"1"
-0.36,1.64628359062184,0.0305195439804012,1.46837742268376,1.84352057685165,"1"
-0.359,1.64655156728792,0.0304911522398858,1.46877838529439,1.84362172168919,"1"
-0.357,1.64708765110191,0.0304345180059474,1.46957977358163,1.8438250768473,"1"
-0.354,1.64789210313303,0.0303499418596946,1.470780498397,1.84413278944343,"1"
-0.353,1.64816034085426,0.0303218504239265,1.47118037387916,1.84423607926242,"1"
-0.351,1.64869694690526,0.0302658193127027,1.47197956949105,1.84444374384759,"1"
-0.35,1.64896531524912,0.0302378799184604,1.47237888755615,1.84454812079474,"1"
-0.348,1.64950218260878,0.0301821541577354,1.47317695902462,1.84475796946915,"1"
-0.342,1.65111383057083,0.030016211301812,1.47556658106025,1.84539635300279,"1"
-0.341,1.65138259116315,0.0299887356745647,1.47596417066659,1.84550405068637,"1"
-0.339,1.65192024321014,0.029933941292396,1.47675875689505,1.84572057073002,"1"
-0.338,1.65218913467892,0.0299066228248933,1.47715575139432,1.84582939532968,"1"
-0.335,1.6529960709511,0.0298249840464629,1.4783455276454,1.84615814092802,"1"
-0.333,1.65353424675805,0.0297708234939717,1.47913769507078,1.84637920911397,"1"
-0.332,1.65380340017036,0.029743823242867,1.47953347053762,1.84649031794176,"1"
-0.33,1.65434183804799,0.0296899835186928,1.48032439958419,1.84671369075503,"1"
-0.329,1.65461112252744,0.0296631443374414,1.4807195509988,1.84682595702273,"1"
-0.327,1.65514982260298,0.029609628067929,1.48150922218058,1.84705165500324,"1"
-0.325,1.65568869754782,0.029556328900224,1.48229804389894,1.84727891456815,"1"
-0.323,1.65622774741856,0.0295032480109438,1.48308600740186,1.84750774493861,"1"
-0.321,1.6567669722718,0.0294503865803528,1.48387310390124,1.84773815537219,"1"
-0.32,1.65703665033455,0.029424038531882,1.48426632426853,1.8478539560155,"1"
-0.318,1.65757613776772,0.0293715085101619,1.48505210370674,1.84808675398045,"1"
-0.314,1.65865563806303,0.0292671169341284,1.48662098628266,1.84855716938473,"1"
-0.313,1.65892562264254,0.0292411591746847,1.48701264285638,1.84867578414376,"1"
-0.311,1.65946572325802,0.0291894128652119,1.48779527127643,1.84891423500648,"1"
-0.309,1.66000599919603,0.0291378931694155,1.4885769792252,1.8491543222229,"1"
-0.308,1.6602762029287,0.0291122186778245,1.48896748520193,1.849274982432,"1"
-0.302,1.66189834646314,0.028959376230407,1.49130557764931,1.85000765126099,"1"
-0.301,1.66216885730818,0.028934104653459,1.49169442518957,1.85013122517797,"1"
-0.299,1.66271001071016,0.0288837361508752,1.4924713946574,1.85037963736587,"1"
-0.297,1.66325133977533,0.0288336015330959,1.49324738897765,1.85062974341719,"1"
-0.295,1.66379284456054,0.0287837020222425,1.49402239892644,1.85088155302911,"1"
-0.293,1.66433452512266,0.0287340388431744,1.49479641524932,1.85113507592961,"1"
-0.292,1.66460543133783,0.0287092962615584,1.49518304790081,1.85126248291138,"1"
-0.29,1.66514737567195,0.0286599898825805,1.49595555636718,1.85151859405098,"1"
-0.288,1.66568949592521,0.0286109229090085,1.4967270479412,1.85177644293078,"1"
-0.287,1.66596062203931,0.0285864795847267,1.49711240947051,1.85190602209464,"1"
